ENSMUSG00000024831	ENSMUST00000119292	19	-1	3310924	3332979	Ighmbp2	protein_coding
ENSMUSG00000067524	ENSMUST00000208391	19	-1	12085080	12093187	Olfr1428	protein_coding
ENSMUSG00000067524	ENSMUST00000214103	19	-1	12085080	12093261	Olfr1428	protein_coding
ENSMUSG00000067524	ENSMUST00000087824	19	-1	12085964	12086908	Olfr1428	protein_coding
ENSMUSG00000067522	ENSMUST00000213471	19	-1	12095360	12100560	Olfr76	protein_coding
ENSMUSG00000067522	ENSMUST00000214676	19	-1	12095360	12100567	Olfr76	protein_coding
ENSMUSG00000067522	ENSMUST00000087822	19	-1	12097017	12098064	Olfr76	protein_coding
ENSMUSG00000108889	ENSMUST00000219261	19	-1	12141788	12147476	Olfr1555-ps1	protein_coding
ENSMUSG00000108889	ENSMUST00000207679	19	-1	12141874	12147438	Olfr1555-ps1	protein_coding
ENSMUSG00000094133	ENSMUST00000213759	19	1	12177998	12189555	Olfr1431	protein_coding
ENSMUSG00000094133	ENSMUST00000072316	19	1	12186932	12187870	Olfr1431	protein_coding
ENSMUSG00000109022	ENSMUST00000207710	19	-1	12205119	12209960	Olfr1432	protein_coding
ENSMUSG00000109022	ENSMUST00000180978	19	-1	12205979	12206908	Olfr1432	protein_coding
ENSMUSG00000067519	ENSMUST00000087818	19	-1	12218085	12219023	Olfr262	protein_coding
ENSMUSG00000060049	ENSMUST00000207969	19	1	12238396	12247751	Olfr235	protein_coding
ENSMUSG00000060049	ENSMUST00000214638	19	1	12238398	12247751	Olfr235	protein_coding
ENSMUSG00000060049	ENSMUST00000215407	19	1	12238401	12247751	Olfr235	protein_coding
ENSMUSG00000060049	ENSMUST00000214613	19	1	12238527	12247751	Olfr235	protein_coding
ENSMUSG00000060049	ENSMUST00000214551	19	1	12241335	12247751	Olfr235	protein_coding
ENSMUSG00000060049	ENSMUST00000073507	19	1	12245527	12246605	Olfr235	protein_coding
ENSMUSG00000095640	ENSMUST00000207186	19	1	12257218	12262990	Olfr1434	protein_coding
ENSMUSG00000095640	ENSMUST00000207915	19	1	12257303	12260793	Olfr1434	protein_coding
ENSMUSG00000095640	ENSMUST00000208197	19	1	12260348	12261576	Olfr1434	protein_coding
ENSMUSG00000067513	ENSMUST00000087812	19	-1	12275547	12276494	Olfr1436	protein_coding
ENSMUSG00000096436	ENSMUST00000207241	19	-1	12296571	12302465	Olfr1437	protein_coding
ENSMUSG00000096436	ENSMUST00000052558	19	-1	12299251	12300427	Olfr1437	protein_coding
ENSMUSG00000109328	ENSMUST00000208398	19	-1	12306786	12313274	Olfr1438-ps1	protein_coding
ENSMUSG00000046650	ENSMUST00000217062	19	1	12364643	12378948	Olfr1440	protein_coding
ENSMUSG00000046650	ENSMUST00000216145	19	1	12364652	12378948	Olfr1440	protein_coding
ENSMUSG00000046650	ENSMUST00000213657	19	1	12364664	12378948	Olfr1440	protein_coding
ENSMUSG00000046650	ENSMUST00000054567	19	1	12371629	12372576	Olfr1440	protein_coding
ENSMUSG00000050815	ENSMUST00000216506	19	1	12394797	12400933	Olfr1441	protein_coding
ENSMUSG00000050815	ENSMUST00000214153	19	1	12394919	12400933	Olfr1441	protein_coding
ENSMUSG00000050815	ENSMUST00000059033	19	1	12399629	12400716	Olfr1441	protein_coding
ENSMUSG00000040065	ENSMUST00000168148	19	1	12405269	12409474	Pfpl	protein_coding
ENSMUSG00000046805	ENSMUST00000081035	19	1	12438143	12442647	Mpeg1	protein_coding
ENSMUSG00000039982	ENSMUST00000045521	19	-1	12443702	12478818	Dtx4	protein_coding
ENSMUSG00000024691	ENSMUST00000151307	19	1	12545562	12567124	Fam111a	protein_coding
ENSMUSG00000024691	ENSMUST00000144662	19	1	12545562	12567132	Fam111a	protein_coding
ENSMUSG00000024691	ENSMUST00000025595	19	1	12550887	12567126	Fam111a	protein_coding
ENSMUSG00000071633	ENSMUST00000181868	19	1	12577338	12604237	Gm4952	protein_coding
ENSMUSG00000071633	ENSMUST00000092931	19	1	12577380	12605615	Gm4952	protein_coding
ENSMUSG00000063683	ENSMUST00000044976	19	1	12610672	12630613	Glyat	protein_coding
ENSMUSG00000063683	ENSMUST00000119960	19	1	12610897	12631275	Glyat	protein_coding
ENSMUSG00000044441	ENSMUST00000207341	19	1	12647803	12654295	Olfr1442	protein_coding
ENSMUSG00000044441	ENSMUST00000208494	19	1	12647820	12654641	Olfr1442	protein_coding
ENSMUSG00000044441	ENSMUST00000208657	19	1	12647938	12654295	Olfr1442	protein_coding
ENSMUSG00000044441	ENSMUST00000057924	19	1	12651543	12652607	Olfr1442	protein_coding
ENSMUSG00000045030	ENSMUST00000215134	19	1	12655487	12661215	Olfr1443	protein_coding
ENSMUSG00000045030	ENSMUST00000049724	19	1	12655530	12661215	Olfr1443	protein_coding
ENSMUSG00000024694	ENSMUST00000025598	19	1	12673150	12697266	Keg1	protein_coding
ENSMUSG00000024694	ENSMUST00000138545	19	1	12673157	12696371	Keg1	protein_coding
ENSMUSG00000024694	ENSMUST00000154822	19	1	12673178	12696481	Keg1	protein_coding
ENSMUSG00000079415	ENSMUST00000112933	19	-1	12741024	12742996	Cntf	protein_coding
ENSMUSG00000024695	ENSMUST00000038627	19	-1	12744384	12773490	Zfp91	protein_coding
ENSMUSG00000024696	ENSMUST00000235690	19	1	12773557	12811171	Lpxn	protein_coding
ENSMUSG00000024696	ENSMUST00000025601	19	1	12775961	12811171	Lpxn	protein_coding
ENSMUSG00000091014	ENSMUST00000189517	19	1	12824046	12824788	Gm5244	protein_coding
ENSMUSG00000046272	ENSMUST00000213606	19	1	12834647	12840804	Olfr1444	protein_coding
ENSMUSG00000046272	ENSMUST00000059675	19	1	12839106	12840234	Olfr1444	protein_coding
ENSMUSG00000045126	ENSMUST00000049624	19	1	12861219	12862219	Olfr1445	protein_coding
ENSMUSG00000057817	ENSMUST00000216805	19	-1	12865630	12870888	Olfr1446	protein_coding
ENSMUSG00000057817	ENSMUST00000081236	19	-1	12866979	12868022	Olfr1446	protein_coding
ENSMUSG00000057817	ENSMUST00000207741	19	-1	12867671	12870888	Olfr1446	protein_coding
ENSMUSG00000060303	ENSMUST00000216989	19	-1	12876798	12881107	Olfr1447	protein_coding
ENSMUSG00000060303	ENSMUST00000071484	19	-1	12878113	12879225	Olfr1447	protein_coding
ENSMUSG00000060303	ENSMUST00000208343	19	-1	12878814	12881094	Olfr1447	protein_coding
ENSMUSG00000048456	ENSMUST00000213713	19	-1	12894025	12901783	Olfr1448	protein_coding
ENSMUSG00000048456	ENSMUST00000216888	19	-1	12894162	12901783	Olfr1448	protein_coding
ENSMUSG00000048456	ENSMUST00000213177	19	-1	12894162	12901783	Olfr1448	protein_coding
ENSMUSG00000048456	ENSMUST00000054737	19	-1	12896727	12897671	Olfr1448	protein_coding
ENSMUSG00000049498	ENSMUST00000214079	19	1	12908204	12913116	Olfr1449	protein_coding
ENSMUSG00000049498	ENSMUST00000208624	19	1	12908209	12913116	Olfr1449	protein_coding
ENSMUSG00000049498	ENSMUST00000215325	19	1	12908231	12913116	Olfr1449	protein_coding
ENSMUSG00000049498	ENSMUST00000056005	19	1	12912101	12913048	Olfr1449	protein_coding
ENSMUSG00000062892	ENSMUST00000213925	19	1	12927622	12933770	Olfr1450	protein_coding
ENSMUSG00000062892	ENSMUST00000213587	19	1	12930229	12933770	Olfr1450	protein_coding
ENSMUSG00000062892	ENSMUST00000082006	19	1	12930955	12931932	Olfr1450	protein_coding
ENSMUSG00000046913	ENSMUST00000207997	19	1	12972378	12977781	Olfr1451	protein_coding
ENSMUSG00000046913	ENSMUST00000063144	19	1	12976352	12977284	Olfr1451	protein_coding
ENSMUSG00000094755	ENSMUST00000087773	19	-1	13004768	13005691	Olfr1453	protein_coding
ENSMUSG00000094986	ENSMUST00000213806	19	1	13037974	13044521	Olfr1454	protein_coding
ENSMUSG00000094986	ENSMUST00000214695	19	1	13037995	13044521	Olfr1454	protein_coding
ENSMUSG00000094986	ENSMUST00000217568	19	1	13038043	13044521	Olfr1454	protein_coding
ENSMUSG00000094986	ENSMUST00000073732	19	1	13040777	13041700	Olfr1454	protein_coding
ENSMUSG00000061637	ENSMUST00000214561	19	-1	13070743	13074935	Olfr1457	protein_coding
ENSMUSG00000061637	ENSMUST00000215229	19	-1	13070743	13075255	Olfr1457	protein_coding
ENSMUSG00000061637	ENSMUST00000075170	19	-1	13072057	13073010	Olfr1457	protein_coding
ENSMUSG00000061637	ENSMUST00000208913	19	-1	13072320	13075176	Olfr1457	protein_coding
ENSMUSG00000062844	ENSMUST00000215160	19	-1	13078957	13084139	Olfr1458	protein_coding
ENSMUSG00000062844	ENSMUST00000076729	19	-1	13079743	13080648	Olfr1458	protein_coding
ENSMUSG00000057503	ENSMUST00000213493	19	-1	13115385	13126896	Olfr1459	protein_coding
ENSMUSG00000057503	ENSMUST00000078299	19	-1	13123006	13124107	Olfr1459	protein_coding
ENSMUSG00000045883	ENSMUST00000207113	19	1	13140364	13145494	Olfr1461	protein_coding
ENSMUSG00000045883	ENSMUST00000208489	19	1	13141122	13142768	Olfr1461	protein_coding
ENSMUSG00000045883	ENSMUST00000053772	19	1	13142380	13143318	Olfr1461	protein_coding
ENSMUSG00000094721	ENSMUST00000208533	19	1	13163098	13171139	Olfr1462	protein_coding
ENSMUSG00000094721	ENSMUST00000076832	19	1	13168033	13168956	Olfr1462	protein_coding
ENSMUSG00000096365	ENSMUST00000207246	19	1	13208692	13213764	Olfr1463	protein_coding
ENSMUSG00000096365	ENSMUST00000064102	19	1	13211616	13212548	Olfr1463	protein_coding
ENSMUSG00000062199	ENSMUST00000207340	19	-1	13290132	13292905	Olfr1465	protein_coding
ENSMUSG00000062199	ENSMUST00000080142	19	-1	13290724	13291647	Olfr1465	protein_coding
ENSMUSG00000096485	ENSMUST00000207124	19	1	13316226	13320936	Olfr1466	protein_coding
ENSMUSG00000096485	ENSMUST00000075868	19	1	13319124	13320056	Olfr1466	protein_coding
ENSMUSG00000049015	ENSMUST00000215096	19	1	13339600	13345418	Olfr1467	protein_coding
ENSMUSG00000049015	ENSMUST00000054687	19	1	13341994	13342920	Olfr1467	protein_coding
ENSMUSG00000063777	ENSMUST00000216910	19	1	13385213	13391904	Olfr1469	protein_coding
ENSMUSG00000063777	ENSMUST00000077538	19	1	13387935	13388864	Olfr1469	protein_coding
ENSMUSG00000096320	ENSMUST00000217482	19	1	13420773	13423554	Olfr1471	protein_coding
ENSMUSG00000096320	ENSMUST00000217249	19	1	13420936	13423543	Olfr1471	protein_coding
ENSMUSG00000096320	ENSMUST00000096203	19	1	13422378	13423322	Olfr1471	protein_coding
ENSMUSG00000095189	ENSMUST00000096201	19	-1	13430644	13433450	Olfr1472	protein_coding
ENSMUSG00000095189	ENSMUST00000077501	19	-1	13430935	13431879	Olfr1472	protein_coding
ENSMUSG00000096273	ENSMUST00000220113	19	1	13446929	13449521	Olfr1474	protein_coding
ENSMUSG00000096273	ENSMUST00000207529	19	1	13447467	13448796	Olfr1474	protein_coding
ENSMUSG00000096273	ENSMUST00000096202	19	1	13448336	13449280	Olfr1474	protein_coding
ENSMUSG00000096708	ENSMUST00000080801	19	-1	13456616	13457560	Olfr1475	protein_coding
ENSMUSG00000071629	ENSMUST00000217001	19	1	13477910	13483556	Olfr1477	protein_coding
ENSMUSG00000071629	ENSMUST00000214274	19	1	13478481	13483556	Olfr1477	protein_coding
ENSMUSG00000095484	ENSMUST00000207987	19	1	13505277	13508639	Olfr1480	protein_coding
ENSMUSG00000095484	ENSMUST00000207904	19	1	13505288	13507986	Olfr1480	protein_coding
ENSMUSG00000095484	ENSMUST00000207093	19	1	13505304	13508639	Olfr1480	protein_coding
ENSMUSG00000095484	ENSMUST00000072219	19	1	13507039	13507986	Olfr1480	protein_coding
ENSMUSG00000096289	ENSMUST00000208104	19	1	13560875	13566196	Olfr1484	protein_coding
ENSMUSG00000096289	ENSMUST00000216014	19	1	13560875	13566196	Olfr1484	protein_coding
ENSMUSG00000096289	ENSMUST00000216369	19	1	13560875	13566196	Olfr1484	protein_coding
ENSMUSG00000096289	ENSMUST00000217451	19	1	13560875	13566196	Olfr1484	protein_coding
ENSMUSG00000096289	ENSMUST00000215567	19	1	13560875	13566196	Olfr1484	protein_coding
ENSMUSG00000096289	ENSMUST00000074180	19	1	13562670	13563617	Olfr1484	protein_coding
ENSMUSG00000094846	ENSMUST00000217061	19	1	13594739	13600436	Olfr1487	protein_coding
ENSMUSG00000094846	ENSMUST00000209005	19	1	13594784	13598540	Olfr1487	protein_coding
ENSMUSG00000094846	ENSMUST00000208347	19	1	13594789	13596991	Olfr1487	protein_coding
ENSMUSG00000094846	ENSMUST00000216688	19	1	13595285	13598540	Olfr1487	protein_coding
ENSMUSG00000094846	ENSMUST00000076856	19	1	13596528	13597475	Olfr1487	protein_coding
ENSMUSG00000045678	ENSMUST00000217182	19	1	13608985	13621351	Olfr1489	protein_coding
ENSMUSG00000045678	ENSMUST00000053113	19	1	13610308	13611418	Olfr1489	protein_coding
ENSMUSG00000061387	ENSMUST00000213900	19	1	13628455	13636909	Olfr1490	protein_coding
ENSMUSG00000061387	ENSMUST00000080162	19	1	13631810	13632760	Olfr1490	protein_coding
ENSMUSG00000051156	ENSMUST00000214007	19	1	13674632	13683491	Olfr1491	protein_coding
ENSMUSG00000051156	ENSMUST00000216377	19	1	13674632	13683491	Olfr1491	protein_coding
ENSMUSG00000051156	ENSMUST00000215493	19	1	13674632	13683491	Olfr1491	protein_coding
ENSMUSG00000051156	ENSMUST00000216366	19	1	13674632	13683491	Olfr1491	protein_coding
ENSMUSG00000051156	ENSMUST00000216622	19	1	13674636	13683491	Olfr1491	protein_coding
ENSMUSG00000051156	ENSMUST00000052737	19	1	13682193	13683152	Olfr1491	protein_coding
ENSMUSG00000109520	ENSMUST00000207208	19	1	13700642	13705347	Olfr1493-ps1	protein_coding
ENSMUSG00000109520	ENSMUST00000208667	19	1	13700642	13705347	Olfr1493-ps1	protein_coding
ENSMUSG00000050865	ENSMUST00000207836	19	1	13717092	13727839	Olfr1494	protein_coding
ENSMUSG00000050865	ENSMUST00000051768	19	1	13726472	13727419	Olfr1494	protein_coding
ENSMUSG00000047207	ENSMUST00000216980	19	1	13741970	13747612	Olfr1495	protein_coding
ENSMUSG00000047207	ENSMUST00000215930	19	1	13742643	13747612	Olfr1495	protein_coding
ENSMUSG00000047207	ENSMUST00000061669	19	1	13745671	13746759	Olfr1495	protein_coding
ENSMUSG00000048356	ENSMUST00000209137	19	1	13755242	13760284	Olfr1496	protein_coding
ENSMUSG00000048356	ENSMUST00000057390	19	1	13757912	13758978	Olfr1496	protein_coding
ENSMUSG00000048356	ENSMUST00000219412	19	1	13757912	13758978	Olfr1496	protein_coding
ENSMUSG00000044040	ENSMUST00000217384	19	-1	13771688	13775566	Olfr1497	protein_coding
ENSMUSG00000044040	ENSMUST00000061993	19	-1	13772029	13772973	Olfr1497	protein_coding
ENSMUSG00000045395	ENSMUST00000216659	19	-1	13791639	13796811	Olfr1499	protein_coding
ENSMUSG00000045395	ENSMUST00000055672	19	-1	13791971	13793022	Olfr1499	protein_coding
ENSMUSG00000054526	ENSMUST00000214475	19	-1	13804246	13807805	Olfr1500	protein_coding
ENSMUSG00000054526	ENSMUST00000067670	19	-1	13804246	13807816	Olfr1500	protein_coding
ENSMUSG00000054526	ENSMUST00000219674	19	-1	13804246	13807816	Olfr1500	protein_coding
ENSMUSG00000054526	ENSMUST00000216287	19	-1	13804246	13807834	Olfr1500	protein_coding
ENSMUSG00000054526	ENSMUST00000215760	19	-1	13804246	13807845	Olfr1500	protein_coding
ENSMUSG00000054526	ENSMUST00000217079	19	-1	13804799	13805823	Olfr1500	protein_coding
ENSMUSG00000057270	ENSMUST00000215350	19	-1	13812397	13827773	Olfr1501	protein_coding
ENSMUSG00000057270	ENSMUST00000208493	19	-1	13812397	13828056	Olfr1501	protein_coding
ENSMUSG00000057270	ENSMUST00000073966	19	-1	13815588	13816535	Olfr1501	protein_coding
ENSMUSG00000056858	ENSMUST00000074221	19	1	13839159	13840109	Olfr1502	protein_coding
ENSMUSG00000059105	ENSMUST00000209192	19	-1	13864284	13875292	Olfr1504	protein_coding
ENSMUSG00000059105	ENSMUST00000078282	19	-1	13864585	13865669	Olfr1504	protein_coding
ENSMUSG00000062314	ENSMUST00000216623	19	1	13890894	13899230	Olfr1505	protein_coding
ENSMUSG00000062314	ENSMUST00000216835	19	1	13890894	13899230	Olfr1505	protein_coding
ENSMUSG00000062314	ENSMUST00000081520	19	1	13896306	13897408	Olfr1505	protein_coding
ENSMUSG00000024642	ENSMUST00000052011	19	-1	14425514	14575415	Tle4	protein_coding
ENSMUSG00000024642	ENSMUST00000167776	19	-1	14425514	14575415	Tle4	protein_coding
ENSMUSG00000024640	ENSMUST00000025542	19	-1	15882042	15902423	Psat1	protein_coding
ENSMUSG00000024640	ENSMUST00000162053	19	-1	15882491	15901986	Psat1	protein_coding
ENSMUSG00000024640	ENSMUST00000162416	19	-1	15892373	15924701	Psat1	protein_coding
ENSMUSG00000041491	ENSMUST00000047704	19	-1	15933138	15962353	Cep78	protein_coding
ENSMUSG00000024639	ENSMUST00000025541	19	1	16110195	16364827	Gnaq	protein_coding
ENSMUSG00000024697	ENSMUST00000025602	19	1	16413126	16588184	Gna14	protein_coding
ENSMUSG00000024697	ENSMUST00000237350	19	1	16416664	16587183	Gna14	protein_coding
ENSMUSG00000046230	ENSMUST00000068156	19	-1	16593050	16758291	Vps13a	protein_coding
ENSMUSG00000046230	ENSMUST00000225899	19	-1	16609920	16617982	Vps13a	protein_coding
ENSMUSG00000046230	ENSMUST00000225233	19	-1	16612571	16642012	Vps13a	protein_coding
ENSMUSG00000056829	ENSMUST00000072915	19	-1	16849683	16851169	Foxb2	protein_coding
ENSMUSG00000039126	ENSMUST00000087689	19	1	16933482	17201296	Prune2	protein_coding
ENSMUSG00000039126	ENSMUST00000223920	19	1	17114130	17198948	Prune2	protein_coding
ENSMUSG00000039126	ENSMUST00000225351	19	1	17114130	17199173	Prune2	protein_coding
ENSMUSG00000038843	ENSMUST00000174236	19	-1	17303505	17334031	Gcnt1	protein_coding
ENSMUSG00000038843	ENSMUST00000169897	19	-1	17303507	17316932	Gcnt1	protein_coding
ENSMUSG00000038843	ENSMUST00000236139	19	-1	17306033	17350208	Gcnt1	protein_coding
ENSMUSG00000038843	ENSMUST00000235184	19	-1	17306273	17312800	Gcnt1	protein_coding
ENSMUSG00000024712	ENSMUST00000025617	19	1	17371407	17378713	Rfk	protein_coding
ENSMUSG00000024713	ENSMUST00000025618	19	-1	17409683	17814996	Pcsk5	protein_coding
ENSMUSG00000024713	ENSMUST00000050715	19	-1	17535538	17814996	Pcsk5	protein_coding
ENSMUSG00000024725	ENSMUST00000236615	19	-1	18493501	18609187	Ostf1	protein_coding
ENSMUSG00000024725	ENSMUST00000025631	19	-1	18556692	18609153	Ostf1	protein_coding
ENSMUSG00000037847	ENSMUST00000042392	19	1	18609314	18629291	Nmrk1	protein_coding
ENSMUSG00000037847	ENSMUST00000237347	19	1	18609314	18629792	Nmrk1	protein_coding
ENSMUSG00000037847	ENSMUST00000159572	19	1	18609362	18629558	Nmrk1	protein_coding
ENSMUSG00000024726	ENSMUST00000025632	19	1	18648128	18684564	Carnmt1	protein_coding
ENSMUSG00000047044	ENSMUST00000062753	19	1	18690557	18695792	D030056L22Rik	protein_coding
ENSMUSG00000047044	ENSMUST00000055792	19	1	18690600	18695792	D030056L22Rik	protein_coding
ENSMUSG00000024727	ENSMUST00000040489	19	1	18727347	18869875	Trpm6	protein_coding
ENSMUSG00000024727	ENSMUST00000237020	19	1	18818001	18843603	Trpm6	protein_coding
ENSMUSG00000036192	ENSMUST00000040153	19	-1	18907969	18978481	Rorb	protein_coding
ENSMUSG00000036192	ENSMUST00000112832	19	-1	18907969	19088560	Rorb	protein_coding
ENSMUSG00000036192	ENSMUST00000112828	19	-1	18913927	18978481	Rorb	protein_coding
ENSMUSG00000024659	ENSMUST00000235280	19	-1	20350792	20368037	Anxa1	protein_coding
ENSMUSG00000024659	ENSMUST00000025561	19	-1	20350792	20368308	Anxa1	protein_coding
ENSMUSG00000053279	ENSMUST00000225337	19	1	20470079	20620829	Aldh1a1	protein_coding
ENSMUSG00000053279	ENSMUST00000225313	19	1	20470123	20597435	Aldh1a1	protein_coding
ENSMUSG00000053279	ENSMUST00000087638	19	1	20579325	20620826	Aldh1a1	protein_coding
ENSMUSG00000024747	ENSMUST00000025656	19	-1	20670317	20704926	Aldh1a7	protein_coding
ENSMUSG00000024749	ENSMUST00000236437	19	-1	20760822	20792031	Tmc1	protein_coding
ENSMUSG00000024749	ENSMUST00000039500	19	-1	20760822	20931566	Tmc1	protein_coding
ENSMUSG00000024750	ENSMUST00000237651	19	1	21249642	21264204	Zfand5	protein_coding
ENSMUSG00000024750	ENSMUST00000025659	19	1	21250610	21259654	Zfand5	protein_coding
ENSMUSG00000058624	ENSMUST00000087600	19	-1	21368671	21450036	Gda	protein_coding
ENSMUSG00000058624	ENSMUST00000237823	19	-1	21370419	21418223	Gda	protein_coding
ENSMUSG00000058624	ENSMUST00000121725	19	-1	21371402	21450809	Gda	protein_coding
ENSMUSG00000035171	ENSMUST00000177577	19	-1	21558566	21630092	1110059E24Rik	protein_coding
ENSMUSG00000035171	ENSMUST00000038830	19	-1	21574676	21630340	1110059E24Rik	protein_coding
ENSMUSG00000035171	ENSMUST00000179768	19	-1	21575689	21630281	1110059E24Rik	protein_coding
ENSMUSG00000035171	ENSMUST00000178523	19	-1	21575915	21630281	1110059E24Rik	protein_coding
ENSMUSG00000047368	ENSMUST00000235332	19	1	21630549	21662773	Abhd17b	protein_coding
ENSMUSG00000047368	ENSMUST00000052556	19	1	21630889	21663001	Abhd17b	protein_coding
ENSMUSG00000024754	ENSMUST00000096194	19	1	21755706	21835691	Cemip2	protein_coding
ENSMUSG00000024754	ENSMUST00000025663	19	1	21755722	21835724	Cemip2	protein_coding
ENSMUSG00000024754	ENSMUST00000237802	19	1	21755732	21775341	Cemip2	protein_coding
ENSMUSG00000052387	ENSMUST00000237357	19	1	22116410	22972774	Trpm3	protein_coding
ENSMUSG00000052387	ENSMUST00000237820	19	1	22116481	22965696	Trpm3	protein_coding
ENSMUSG00000052387	ENSMUST00000236312	19	1	22116481	22965696	Trpm3	protein_coding
ENSMUSG00000052387	ENSMUST00000074770	19	1	22116481	22965696	Trpm3	protein_coding
ENSMUSG00000052387	ENSMUST00000087576	19	1	22116481	22965696	Trpm3	protein_coding
ENSMUSG00000052387	ENSMUST00000235522	19	1	22425547	22965696	Trpm3	protein_coding
ENSMUSG00000052387	ENSMUST00000236372	19	1	22425547	22965696	Trpm3	protein_coding
ENSMUSG00000052387	ENSMUST00000238066	19	1	22425547	22965696	Trpm3	protein_coding
ENSMUSG00000052387	ENSMUST00000235780	19	1	22425547	22965696	Trpm3	protein_coding
ENSMUSG00000052387	ENSMUST00000236804	19	1	22425547	22965696	Trpm3	protein_coding
ENSMUSG00000052387	ENSMUST00000037901	19	1	22425596	22966674	Trpm3	protein_coding
ENSMUSG00000052387	ENSMUST00000237470	19	1	22670134	22710447	Trpm3	protein_coding
ENSMUSG00000052387	ENSMUST00000099564	19	1	22670150	22903853	Trpm3	protein_coding
ENSMUSG00000052387	ENSMUST00000099569	19	1	22670150	22966387	Trpm3	protein_coding
ENSMUSG00000052387	ENSMUST00000099566	19	1	22670152	22749736	Trpm3	protein_coding
ENSMUSG00000052387	ENSMUST00000235712	19	1	22670178	22750680	Trpm3	protein_coding
ENSMUSG00000052387	ENSMUST00000237223	19	1	22743998	22967248	Trpm3	protein_coding
ENSMUSG00000033863	ENSMUST00000036884	19	1	23118590	23145498	Klf9	protein_coding
ENSMUSG00000024943	ENSMUST00000087556	19	-1	23183815	23251182	Smc5	protein_coding
ENSMUSG00000024943	ENSMUST00000223934	19	-1	23186087	23251261	Smc5	protein_coding
ENSMUSG00000024943	ENSMUST00000226111	19	-1	23186099	23249963	Smc5	protein_coding
ENSMUSG00000033207	ENSMUST00000036069	19	-1	23279973	23425762	Mamdc2	protein_coding
ENSMUSG00000033053	ENSMUST00000035849	19	-1	23536117	23630176	1700028P14Rik	protein_coding
ENSMUSG00000074925	ENSMUST00000237333	19	1	23664793	23709032	Ptar1	protein_coding
ENSMUSG00000074925	ENSMUST00000236951	19	1	23664828	23697562	Ptar1	protein_coding
ENSMUSG00000074925	ENSMUST00000099560	19	1	23665108	23698376	Ptar1	protein_coding
ENSMUSG00000074925	ENSMUST00000067077	19	1	23700643	23702398	Ptar1	protein_coding
ENSMUSG00000024897	ENSMUST00000025830	19	1	23736251	23926960	Apba1	protein_coding
ENSMUSG00000024897	ENSMUST00000237688	19	1	23881821	23924740	Apba1	protein_coding
ENSMUSG00000071604	ENSMUST00000096164	19	-1	23950114	24008383	Fam189a2	protein_coding
ENSMUSG00000024812	ENSMUST00000233027	19	-1	24071869	24151553	Tjp2	protein_coding
ENSMUSG00000024812	ENSMUST00000233658	19	-1	24071869	24178014	Tjp2	protein_coding
ENSMUSG00000024812	ENSMUST00000232956	19	-1	24071869	24202394	Tjp2	protein_coding
ENSMUSG00000024812	ENSMUST00000099558	19	-1	24071887	24202390	Tjp2	protein_coding
ENSMUSG00000024812	ENSMUST00000236570	19	-1	24108679	24120446	Tjp2	protein_coding
ENSMUSG00000024812	ENSMUST00000237550	19	-1	24112224	24150500	Tjp2	protein_coding
ENSMUSG00000059363	ENSMUST00000081333	19	-1	24238817	24257969	Fxn	protein_coding
ENSMUSG00000024867	ENSMUST00000112673	19	-1	24272158	24533206	Pip5k1b	protein_coding
ENSMUSG00000024867	ENSMUST00000025800	19	-1	24272158	24533236	Pip5k1b	protein_coding
ENSMUSG00000074922	ENSMUST00000099556	19	-1	24453866	24454720	Fam122a	protein_coding
ENSMUSG00000048572	ENSMUST00000057243	19	1	24651372	24659597	Tmem252	protein_coding
ENSMUSG00000041731	ENSMUST00000047666	19	-1	24660380	24839219	Pgm5	protein_coding
ENSMUSG00000058927	ENSMUST00000073080	19	1	24853050	24853995	Gm10053	protein_coding
ENSMUSG00000051490	ENSMUST00000058600	19	-1	24876600	24878561	Foxd4	protein_coding
ENSMUSG00000024878	ENSMUST00000025815	19	-1	24897280	24938965	Cbwd1	protein_coding
ENSMUSG00000052085	ENSMUST00000025831	19	1	24976898	25179796	Dock8	protein_coding
ENSMUSG00000032702	ENSMUST00000049400	19	1	25214339	25411860	Kank1	protein_coding
ENSMUSG00000032702	ENSMUST00000146647	19	1	25384063	25403348	Kank1	protein_coding
ENSMUSG00000024837	ENSMUST00000025755	19	1	25482982	25581693	Dmrt1	protein_coding
ENSMUSG00000024837	ENSMUST00000087525	19	1	25483070	25580855	Dmrt1	protein_coding
ENSMUSG00000042372	ENSMUST00000237821	19	1	25587665	25588231	Dmrt3	protein_coding
ENSMUSG00000042372	ENSMUST00000048935	19	1	25587901	25601285	Dmrt3	protein_coding
ENSMUSG00000048138	ENSMUST00000053068	19	1	25649775	25656355	Dmrt2	protein_coding
ENSMUSG00000024921	ENSMUST00000176769	19	1	26582450	26755675	Smarca2	protein_coding
ENSMUSG00000024921	ENSMUST00000208163	19	1	26582452	26608178	Smarca2	protein_coding
ENSMUSG00000024921	ENSMUST00000025862	19	1	26582452	26755721	Smarca2	protein_coding
ENSMUSG00000024921	ENSMUST00000176030	19	1	26582519	26755675	Smarca2	protein_coding
ENSMUSG00000024921	ENSMUST00000176584	19	1	26600855	26608462	Smarca2	protein_coding
ENSMUSG00000024921	ENSMUST00000208303	19	1	26648539	26668777	Smarca2	protein_coding
ENSMUSG00000024921	ENSMUST00000208674	19	1	26683571	26751588	Smarca2	protein_coding
